Name,Category,Price,Rating,Review_count,Review,Neighborhood,Latitude,Longitude
El Castillito,Mexican,2,4.0,895,"[""Came in today on my lunch and got an al pastor burrito. It was absolutely delicious and filling that I couldn't even finish the burrito. \n\nThe store has a..."", 'I loved the carnitas burrito I got here, but when I came back to get the carnitas nachos I felt a different restaurant had made my food! First of all, the...', 'Excellent!!! Had a craving for some Mexican food and they took care of me! Fastest service ever and the food was phenomenal']",Duboce Triangle,37.76876449584961,-122.42927551269531
Saigon BBQ Noodle House,Vietnamese,2,4.5,175,"[""This place is awesome. We've been looking for better Vietnamese restaurants in SF and we finally found it. \n\nOwned and operated by a family. They are super..."", ""Maybe it's me but I really like the garlic noodles here and the main reasons why I keep coming back.  Their pho is sufficient if I'm in the area and craving..."", ""If you want cheap, simple Vietnamese food, I'd recommend this place, despite the dearth of options on the busy foodie stretch of Irving st.\n\nAs a local...""]",Outer Sunset,37.763607025146484,-122.4789047241211
Bao,Chinese,2,4.0,203,"['Definitely a local gem. I was touring Dolores Park yesterday & met a local which skillfully pointed me to this place. \n\nReview: this place is built with...', ""Good for people who just moved to the Bay Area from outside states. It's like beginners version for people who never had dim sum before. \n\nService was..."", 'Wow! What a great experience! I flew in from Colorado and my friend and I went straight to Bao. Such a great meal at a great price! \n\nFirst, the food was...']",Mission Dolores,37.76389694213867,-122.42186737060547
Alamo Square Cafe,Other,2,4.0,179,"['Lovely local cafe with great drinks and sandwiches. I ordered a dirty chai tea latte with a pesto chicken sandwich and my girlfriend had the matcha latte...', 'Alamo Square Cafe is a cute cafe nestled right next to Alamo Square Park and the Painted Ladies. The cafe itself is cozy - there are maybe 4-5 small tables...', ""On this block of Fillmore is a record vinyl store, this cafe, and Alamo Square Seafood Grill. I hadn't walked by this cafe. I saw it on Yelp somehow and I...""]",Alamo Square,37.776058197021484,-122.4313735961914
Toyose,Korean,2,3.5,1665,"[""Toyose is nothing but nostalgic to me since I remember the first time I came here, it was during my college days :') I remember the food being really good,..."", ""I've been to Toyose a handful of times over the years and I always go back every once in a while.  It's a great casual local spot for late night cravings,..."", ""Since the last time that one or the waitress here really made me feel unwelcome, I haven't been here for a long time. Yesterday, we were taking a walk...""]",Outer Sunset,37.75320053100586,-122.50470733642578
Eddie's Cafe,Breakfast & Brunch,2,4.0,715,"[""Affordable, old school place for diner style food that's a refreshing change from the usual SF suspects! They have a wide selection of typical breakfast..."", ""I took a foot scooter from downtown SF\nFor the biscuits \nThey where super small .. not worth $1.00 each should he. Been 4 for a dollar .. that's how small..."", ""Born and raise here in the Western Addition (Fillmore). Eddie's was a treat to have as a kid & when I got older it was the go-to hangover spot  on the...""]",Alamo Square,37.777069091796875,-122.43791961669922
Kitchen Aloha,Other,2,4.5,42,"[""First time eating here and have to say I'm very happy we did!\n\nOrdered takeout and everything we received was delicious and fresh.\n\nAll of the items were..."", ""I actually came here again recently and was pleasantly surprised. They're doing 10 dollar spicy poke bowls! They're pretty good and have a good variety of..."", ""Don't go here if you don't have at least an hour to wait. Or order ahead. Had to take our food to go after waiting about 40 minutes and wasn't able to eat...""]",Tenderloin,37.78248596191406,-122.4205093383789
La Bande,Other,2,4.5,57,"['What a treat!\nMy younger sister and I shamelessly participated in the Bridgerton Experience (no regratz) and upon conclusion of the event decided we must...', 'It was just okay. It has potential to be better but the service was a bit tentative.  Food had some hit and Misses.  \n\nThe free sardine appetizer was 5...', 'Josh, server, bar attendee, staff - great service the moment he greeted us. The beauty of walking through different neighborhoods of the City, you stumble...']",Tenderloin,37.78086853027344,-122.41239166259766
Original Joe's Westlake,American (Traditional),2,4.0,1565,"['I attended a dinner party with a large group of coworkers on a busy Friday night. I was extremely happy and grateful that the staff was so accommodating of...', 'Came here for a birthday dinner with 10 adults plus kids on a work/school night.  It was busy as usual.  We were seated on time, and the waitress was really...', ""Are you kidding me; how long has gem been hiding in Westlake?\n\nOur dining experience was incredible. \n\nAs a lifelong Marin Joe's patron, I enthusiastically...""]",,37.70170974731445,-122.48583984375
Amarena,Italian,2,4.0,646,"[""We weren't planning to go out that night but thought we take a drive to SF to see what's what. We made reservations for Amarena for the same day but was a..."", 'We wanted to escape the Telegraph Hill scene so came over to Amarena in Russian Hill. Jumped on the 45 Muni and it was just a block away to Green and...', 'Charming place with excellent service. Say ""yes"" to the $3 bread with homemade dipping sauce. The mushroom pasta was perfection. Wine list is a bit pricy. I...']",Russian Hill,37.79767990112305,-122.42036437988281
Ramenwell,Ramen,2,4.0,313,"['First time. Friendly and accommodating staff.\nBar and table seating.\nFood was absolutely wonderful and full of flavor. Volume of the ramen bowl was...', ""Ramen was good but service wasn't. \n\nAmbiance: cute interior. Well decorated. Clean. \n\nStaff: 2/5 - it took 45 minutes for our food to come out - and when..."", 'One of my favorite foods to go to restaurants for is Ramen!! Ramenwell honestly hit the spot for me. okay so the area around it may not be the cleanest or...']",Mission,37.76197052001953,-122.41885375976562
New Burma,Other,2,4.5,86,"['Great food , great service. \nThis place is walking distance to Chase center. We decided to eat here before our concert at Chase center. \nWe had  several...', 'Decided to try this place with a friend one day since it popped out on Yelp as nearby and decently priced. Pretty easy to find and there were tables...', 'A pretty solid Burmese restaurant! I ate dinner here with a coworker on a Thursday night. We ordered tea leaf salad and the chicken curry. I really liked...']",Showplace Square,37.770389556884766,-122.4026870727539
Okkon Japanese Street Food,Japanese,2,4.5,18,"['Read an article about Okkon and had to go to their weekly Temescal Brewing pop-up for that Japan nostalgia. When we got there, it was just like the pictures...', ""An interesting, cabbage-heavy take on okonomiyaki that doesn't leave you with a greasy feeling afterwards. The base portion, at $10, is rather modest, and..."", 'My friend and I were craving okonomiyaki one day and came across this place on Yelp, so we decided to go after work.\n\nWe went to the pop up at Rintaro, but...']",Mission,37.7688102722168,-122.41510772705078
Orphan Andy's,Other,2,3.5,1023,"['Chicken Fried Steak is out of this world. Service is is perfect . The staff is very accommodating for your needs at the diner good service friendly staff...', ""I've wanted to try Orphan Andy's for years. It's a classic greasy spoon diner in the Castro, in fact it is a staple, offering breakfast or dinner, all day,..."", 'Two stars because my family and I have always loved coming here until today; in fact the service has always been impeccable until today. \n\nThe female...']",Castro,37.76237869262695,-122.43486022949219
The Pink Elephant,Breakfast & Brunch,3,4.0,1657,"['The most amazing bar in San Francisco! The service is amazing and so hospitable; they go out of their way to please you! \n\nWe were here for Dreamforce and...', 'Came here for Dreamforce conference and the place rocks! The servers are amazing and so nice. \n\nThe food was awesome. Truffle fries, tacos, sliders and...', 'Food was great, vibe was great, location was a bit difficult to find but that kind of works well and keeps the area a bit low key.\n\nPortions were insane, we...']",South of Market,37.78681945800781,-122.4004898071289
Hillstone,American (New),3,4.0,2401,"['The Stephanie Herman Show was here last night to review and enjoy. I went to Hillstone restaurant last Saturday and was not happy with the attitude of my...', ""Hillstone's has a feel of a warm, Art Deco & classic San Francisco restaurant. We had wonderful service. We started off with two nice glasses of wine & the..."", ""Well, the last time I came here, the Warriors still hadn't won an NBA championship in forty years.  Yes, amazing how much has changed since that...""]",Northern Waterfront,37.80571365356445,-122.40528106689453
Kuma Sushi + Sake,Sushi Bars,3,4.5,456,"['We were greeted by Hiro and our chef was Man (I hope I spelled their names correctly) and it was my first time trying Omakase. From what my brother...', ""Had dinner with a friend on Friday. We walked in around 6pm, and didn't have to wait! Everything we ordered was fresh and delicious! We ordered Hamachi,..."", 'I got the chef choice as takeaway. It was great! \nThe spicy tuna roll was also a hit. Out of all the fish. I thought the salmon was best. \nLooking to dine...']",Lower Nob Hill,37.78670120239258,-122.41976928710938
Arsicault,Bakeries,1,4.5,221,"['The best out of the 3 bakeries I tried during my trip here (other two were Le Marais and Jane the Baker). Loved the kouign amann and quiche! I thought the...', 'This is located in a sketchy part of town with a homeless encampment right outside so it needs its own security guard at the door.  I did not feel safe even...', 'Finally got around to trying this new location! We came around 2pm (an hour before it closed) and they had limited selection, so we got the vanilla flan and...']",Civic Center,37.78090286254883,-122.4134292602539
Wicked 6 Bar & Bites,Other,2,5.0,12,"['Drink & food menu was ABOVE average. It was great. So many options. \nFairly priced & good sized portions. \nThe tacos & Mac n Cheese bites are amazing.', 'Love this place 4 dollar margs are the best, also met the co owner of this place he was pleasant and even took our orders.\n\nI would recommend this place if...', 'Our bartender Irem was amazing. So very welcoming to my husband and I.  We stopped by here to grab a bite to eat while exploring this district. She was very...']",Castro,37.76103973388672,-122.4346923828125
Kingbob,Korean,1,4.5,57,"['So cool to have a place where you can order kimbap and have it made right there! The place is brightly lit and very clean. We ordered 3 kimbap: shrimp,...', 'I have loved gimbap since middle school when I discovered it at the Korean grocery store near my school. And for the most part, my first taste bias makes it...', 'The nicest staff and really great food! The Korean fried chicken was so crispy on the outside and flavorful and juicy on the inside it was so good. The...']",Chinatown,37.79441833496094,-122.40386199951172
Chapeau,Other,3,4.5,2845,"['Loved this restaurant! Excellent service! \n\nYou definitely need to try it! Every course was so worth it, our favorites the onion soup, the filet mignon and...', ""One of the best places in SF!\n3 course meal\nMenu changes so it's tough to make\nrecommendations but it's a great spot!"", 'Such a gem!\nWe went for our anniversary and had a wonderful evening. The Chef was around greeting people. I love that. They bring a plate with a candle and...']",Inner Richmond,37.78327178955078,-122.46066284179688
Kogi Gogi BBQ,Other,3,4.0,748,"[""First time going to this place for my mom's birthday, and it was a great experience for all of us!!!\nThanks"", 'Ambiance: Casual and good upbeat music. Can bring a medium size group of people. Decor is what you would expect from a Kbbq spot. Overall really good and...', ""For the price, I personally don't think this spot is worth it. Yes, their portions are decent sized, but the quality of their meats seem to be mid at most....""]",Inner Sunset,37.76310729980469,-122.46607208251953
Marnee Thai,Thai,2,4.0,1932,"['Family style Thai restaurant tucked in between the many eateries along Irving st, but a very solid Thai place in the outer sunset area! \n\nPad kee Mao with...', ""Generous portions but didn't have as much intensity as I expected. I and my friends stopped by this cute restaurant on a Saturday for a late lunch, and had..."", 'Went to marnee Thai last weekend to with the family and overall enjoyed myself with service, but the food was a mix of hits and misses. This place was...']",Outer Sunset,37.76311111450195,-122.48179626464844
Matching Half Cafe,Coffee & Tea,1,4.0,421,"['I really appreciate living near this cute cafe so I can grab my Monday morning caffeine and pastry; really keeps the serotonin levels up. They have free...', 'A cute little neighborhood coffee shop -- stopped by with a pal on a Sunday morning when I was in town for OSL and loved the vibes. They have plenty of...', 'I came here on a weekday to work with some friends. The space is a bit small but if you get here early you can get seats. There are a few outlets and free...']",Western Addition,37.77729415893555,-122.44145965576172
La Ciccia,Seafood,3,4.5,1192,"['Continues to be one of the best places in SF. \n\nWe had the prawns to stars off with. Delicious. The sauce was so good we sopped it up with the bread and...', 'Yum!\n\nTheir pastas ARE more delicious at the restaurant!\n\nHad the spicy spaghetti (yummy it has that fishy stank I love), truffle gnocchi (too creamy for me...', ""Great local spot. \nLoved: \nPasta with cured fish roe- rich and al dente\nBurrata with Arugula - super aromatic\n\nOkay: Fusilli with sea urchin. I couldn't...""]",Fairmount,37.74200439453125,-122.42662811279297
Nari,Thai,3,4.0,274,"['All dishes are definitely on the spicier ends. However, the people at Nari were extremely friendly and would always make sure that your water glass and...', ""I loved Kin Khao, I am tepid on Nari.\n\nBeautiful presentation, lots of dishes, single note. Everything had a similar flavor profile. Also, what's with..."", 'Very yummy! \n\nWe got the summer melon salad, squid and pork jowl, seafood curry, rice with curry sauce, and flank steak. \n\nAll were so good and a few were...']",Japantown,37.785430908203125,-122.42827606201172
Yamo,Other,1,4.0,2061,"[""Cheap hole in the way Burmese food!\nLimited seating and cash only so be prepared.\n\nFor ~$7 you can't beat that price. The quality of the food is still..."", ""A little hole-in-wall in the Mission that's so affordable and filling at the same time. I didn't know about Yamo in the beginning until my friend mentioned..."", ""Cannot recommend this place enough.\n\nIf you want authentic Asian food, here it is.\n\nHeads-up, it's CASH ONLY! But the prices are fucking reasonable! The...""]",Mission,37.76194763183594,-122.419677734375
Rintaro,Other,3,4.0,778,"[""One of a kind. Everything that is Izakaya Rintaro collectively strengthens Chef Sylvan's vision of a genuine Izakaya fitted with the best available in..."", ""A beautiful space, impeccable food, and great service.\n\nThe space is cozy and transports you back to an izakaya in Japan. Fun fact - the owner's father is a..."", 'This restaurant is only 2 blocks from my house, so I pass it everyday going too and from work. My partner is not that adventurous an eater, so I went with a...']",Mission,37.7688102722168,-122.41510772705078
Cafe Réveille,Breakfast & Brunch,2,4.0,108,"[""Great food! Came here on a Saturday afternoon and wait wasn't too long. Seating was pretty easy to find as well. \n\nTahini Squash Bowl: yummy and filling!..."", ""I've walked by this spot many times and have been wanting to check it out. I had heard so many great things about their breakfast burrito and finally made..."", 'Some items I tried:\n- Latte (hot and iced)\n- Chocolate Frangí Twist\n- Golden Potatoes \n- French Fries\n\nThis is a great spot to get breakfast, brunch, and /...']",Polk Gulch,37.79484939575195,-122.4213638305664
Sociale,Italian,3,4.0,700,"['Great for large groups, great for birthday and special occasions.\n\nWhen the servers heard it was my birthday, they treated me to a complimentary appetizer...', ""Been wanting to come to this place for ages! TikTok brought me here and didn't disappoint. \n\nThe service was attentive and the wine incredible. We came for..."", ""I've come back here twice in the last month, for lunch and dinner. Both times the food was excellent, the service was spot on and the atmosphere felt like a...""]",Presidio Heights,37.787139892578125,-122.45294189453125
Tang Bar,Other,2,4.0,253,"['I always get stomach ache after eating here but damn its good! I keep coming back. Love the selection of food.', 'Located on the 2nd floor of the Stonestown shopping mall. It is BYO malatang and cost is measured by weight. ~$15/lb\n\nFood: lots of selection for meats,...', ""Ahhh, the perfect moment to try Tang Bar's food options tonight!  This time, my whole family deserves to have a piece of new experience.  Nothing beats...""]",Stonestown,37.728084564208984,-122.47708129882812
Piccolo Forno,Pizza,2,4.5,817,"['YUM! \nWill definitely be coming back here! \nThe dishes were hot and FRESH and there was so much to choose from! \nThe truffle ravioli were my favorite....', 'Came to Piccolo Forno on a Saturday night and it was packed! The staff were so friendly and assured us that the wait would be short and let us order a...', 'very simple yet delicious traditional Italian food.\n\nWhen we arrived, there were already tables opened. We were able to get seated inside right away. The...']",Russian Hill,37.801368713378906,-122.41197967529297
The Kezar Pub,Other,2,4.0,740,"['Still got it!! Delicious and spicy wings!! \n\nNom nom in your tum tum\n\nWe had buffalo and Korean - the buffalo are spicier of the two - so good.', ""For the most part, my girlfriend and I really like the Kezar Pub.  It's a fun spot to hang out, and we both agree that they have the best wings in San..."", 'I came here with a group of friends on a Saturday afternoon to watch college football. This bar has TONS of TVs, so this is a perfect place to watch sports....']",Cole Valley,37.76788330078125,-122.4529037475586
Tín Vietnamese Cuisine,Vietnamese,2,4.0,1382,"['This place exceeded my expectations! I was expecting average vietnamese food but the flavors here are actually really really good. \n\nHighly recommend:\n-...', ""Ordered via Doordash! Everyone in San Francisco knows that the best Vietnamese food in the city is in the TL - some days it's worth the hassle to head over..."", ""Taste just like my grandmas home cooked meals. I'm Vietnamese and it's usually hard to find a decent place to eat. Tin by far exceeded my expectations! \n\nI...""]",South of Market,37.7807731628418,-122.40567779541016
Handroll Project,Sushi Bars,4,4.0,80,"[""I've always loved ju-ni and was really excited about Handroll Project opening. Between some personal circumstances and a tentative geographical relocation,..."", ""3.5 stars - not a restaurant at the top of my recommendations but if I'm ever craving excellent fish I'd come here and order some smoked hamachi and creamy..."", ""It's like eating three onigiris... but instead of paying $3 for each you pay $20 each\n\nFood is decent, nothing special, it's not bad, just not...""]",Mission Dolores,37.76166915893555,-122.42408752441406
Garaje,Mexican,2,4.5,1679,"['Gotta get the Cali Steak\nWill be back to try the rest of the zapatos\nTop 5 mexican place in the city', 'Came here with a group of 6 on a Tuesday after work. It was pretty busy, we were a bit worried about not finding a table but it worked out. \n\nDive bar...', 'The atmosphere gives off a dive bar vibe. Once you enter Garaje, you walk straight down toward the other end of the restaurant where a cashier takes your...']",South of Market,37.78175354003906,-122.3961181640625
Foreign Cinema,Breakfast & Brunch,3,4.0,5242,"['What a fun venue for dinner, great company with wonderful food and drinks.    Took the chance on the lavender pork this evening and it was absolutely...', 'Nice place but OK food..Not worth the money.\n\nAlso they confirmed my reservation over the phone and I did ask for a table outside, after reaching there,...', 'Came here on a Monday evening with 7 people for a birthday dinner. \n\nThe ambience is incredible. Absolutely stunning decor and lighting and seating. There...']",Mission,37.756370544433594,-122.41925048828125
Manitas Cafe,Other,2,4.5,144,"[""Now that I've moved from SF, I can write this review. I was just asked which restaurant I'll miss most in SF. My answer: Manitas. And trust me, I ate at..."", ""When I walk out of Golden Gate Park due west, I more often take Haight since it's full of activity, but this time, I walked on the much quieter Hayes..."", 'Was in the area and was getting hungry so decided to grab food here. Ordered the ""chilaquiles hella spicy."" Pretty tasty chilaquiles (huge eggs!) but I was...']",Panhandle,37.77350997924805,-122.4507064819336
Fly Bar,American (Traditional),2,4.0,770,"['Great local spot. Friendly staff, good cocktails, and solid bar food. Lots of TVs for sports.\n\nPool table is always free and was recently re-felted.\n\nAlways...', 'I always have a good time at fly bar until I have to go to the bar and order a drink. The gal this evening on a Friday night was very kind and lovely. But...', 'Local neighborhood gem. \nRecently visited after too many years away and was not disappointed.\nGreat outdoor covered seating too.\nBartender was delightful...']",Alamo Square,37.77674865722656,-122.43785095214844
Gracias Madre,Mexican,2,4.0,3519,"[""Dined at the trendiest vegan restaurant in the Mission District in SF! I've been here many times and I've been meaning to leave a review. \n\nI loved this..."", '1. This is a vegan restaurant\n2. I wanted to rate it with 5 stars \n3. Wet burrito I ordered was honestly one of the worst burritos I had in San Francisco -...', ""We love this place. We have been several times and been full and happy each time. The atmostphere is lively and friendly. We've had the Tacos, Tamal,...""]",Mission,37.761566162109375,-122.41909790039062
Cafe Réveille,Breakfast & Brunch,2,4.0,108,"[""Great food! Came here on a Saturday afternoon and wait wasn't too long. Seating was pretty easy to find as well. \n\nTahini Squash Bowl: yummy and filling!..."", ""I've walked by this spot many times and have been wanting to check it out. I had heard so many great things about their breakfast burrito and finally made..."", 'Some items I tried:\n- Latte (hot and iced)\n- Chocolate Frangí Twist\n- Golden Potatoes \n- French Fries\n\nThis is a great spot to get breakfast, brunch, and /...']",Polk Gulch,37.79484939575195,-122.4213638305664
Tacko,Mexican,2,4.0,956,"['This is hands down one of the best places to me to get Mexican food. I have Doordashed here about like 50 times this whole year and finally decided to go in...', ""If I come back tomorrow and order another chicken taco, will they still have me fucked and give me a steak taco?\n\nI could've told them they had my order..."", ""Service is going down :( was waiting in the restaurant for to go order but when we finally got it the food was luke warm (would've expected it to be hot?)...""]",Union Street,37.798240661621094,-122.4360122680664
Manitas Cafe,Other,2,4.5,144,"[""Now that I've moved from SF, I can write this review. I was just asked which restaurant I'll miss most in SF. My answer: Manitas. And trust me, I ate at..."", ""When I walk out of Golden Gate Park due west, I more often take Haight since it's full of activity, but this time, I walked on the much quieter Hayes..."", 'Was in the area and was getting hungry so decided to grab food here. Ordered the ""chilaquiles hella spicy."" Pretty tasty chilaquiles (huge eggs!) but I was...']",Panhandle,37.77350997924805,-122.4507064819336
G&Y Bakery Restaurant,Coffee & Tea,2,4.5,45,"[""I just got my tea there. The menu was impressive and there were a lot of locals eating there. I personally didn't try anything but I was looking at the food..."", 'Several of my coworkers said this place is authentic, and I agree after my visit here. The staff were really friendly, and one of them told me that its food...', ""Came here on a Saturday afternoon and there was a lot of people inside. There aren't that many tables inside, but the wait was not that long, about 10...""]",Chinatown,37.79393768310547,-122.40760803222656
Nara,Japanese,2,4.5,455,"['Great food, the sushi was exquisite, it has been a while since we had such a delight with sushi. I have to say, this is not $$ it is more like $$$ or $$$$,...', ""Came here for dinner on a weeknight this week and had a great time! I came in already semi full so didn't eat a ton, but everything I did have was..."", ""Came tonight for dinner, was seated very quickly. Food was excellent, it's hard to choose a favorite... though standouts included the hamachi truffle and...""]",Polk Gulch,37.790889739990234,-122.42094421386719
El Porteño II Restaurant & Bar,Other,2,4.5,41,"[""Very authentic no frills Peruvian cuisine In the heart of mission! Came here Friday w 5 friends- and boy did we leave happy ~\n\nFood: authentic - there's..."", 'We came across the restaurant as we were walking to our car. I usually order from the location on Mission and have always enjoyed how they add a small extra...', 'My experience eating at the restaurant.\nFront door: 2 stars.\nInside: 4 stars.\nFood: 5 stars (i ate lomo saltado, maracuya media jarra and...']",Mission,37.760501861572266,-122.41899108886719
Hong Kong Clay Pot Restaurant,Other,2,4.0,1020,"['I really dig the character of this place! Its quite literally a hole in the wall place hidden on the 2nd floor. You have to climb these carpeted stairs...', ""Came by this spot on a whim a few months ago and had to come back with my parents! The food is so delicious, and at an amazing price point. You can't go..."", 'It looked like they were severely understaffed. There were 3(?) people who were in constant motion and working their butts off. There is a long wait on a...']",Chinatown,37.79587936401367,-122.40648651123047
Rasa Rasa,Other,2,4.5,100,"['I LOVE their Shrimp Laksa Noodle Soup! I love southeast Asian food, and this place executes it very well! Their shrimp is so fresh, and they give you a...', 'It was super salty, I threw the chicken away. I think the prices are inflated for the quality that I received. \n\nIt was a waste of money for me.', 'I came to the ParkLab and Spark Social food trucks with some friends for a Sunday dinner and ordered a mushroom rendang. The greens were rather bitter, the...']",Mission Bay,37.771244049072266,-122.39111328125
Mr Banh Mi,Vietnamese,1,4.5,358,"['Great find!  Four of us had Banh mi.  I had the tofu version and others had chicken and ham versions.\n\nMine was very good-  much better than your average...', ""Ok let's get to the nitty gritty...\nSandwich: combo with pate \nSize: just average\nBread: little tougher than I wanted, not the best freshness for a..."", 'Mr. Banh Mi is a small hidden gem in the area. I had several family members and friends who rave about this place to me. When I am in the area with my...']",Outer Richmond,37.77558135986328,-122.49757385253906
California Fish Grill,Other,2,4.0,958,"[""Food is amazing. It was my second time there and the people are extremely nice and caring. It's a good place to eat for sure. The boy Mark hooked us up with..."", ""I love Fish Grill, they always come up with new items on their menu. Their food is tasty and flavorful. I came in and typically we're greeted right away but..."", ""We are regulars taking out 3-4 times per month. We like the food. I've never seen the same people twice behind the counter though. Tonight it was good to go...""]",,37.67094039916992,-122.46776580810547
Le Soleil,Vietnamese,2,4.0,560,"[""This is going to be short... It's our third time here. The food is superb. It's a no frills type of place, but it's clean and tge service is effective and..."", ""Le Soleil is an Pan Asian home cooking style restaurant in San Francisco's Inner Richmond district, established in 1933.  We were in the area and gave them..."", '11 of us Came here for dinner. The teas were so pretty served in glass jars. They kept refilling with water and Even offered to go cups!  \n\nWe shared a lot...']",Inner Richmond,37.7829704284668,-122.46073913574219
Barbacco,Italian,2,4.0,1637,"['My overall experience here was great. The ambiance of this restaurant is fantastic, and the service is top-notch. We came in without reservations, were...', ""Found this near my team's hotel and was ecstatic to try this place because of the posted reviews... but I was disappointed in the later half of the meal...."", ""Tonight was the second time I've been here, both times for dinner. The first was just before the pandemic and today. The service was prompt and friendly. My...""]",Financial District,37.7935905456543,-122.39933776855469
The New Spot On Polk,Breakfast & Brunch,2,4.5,849,"['Amazing food and great service. I love vegetables and there were so many options and innovative dishes.', 'Another perfect meal at New Spot! Best oatmeal in the world for me, eggs for my wife. \n\nMost San Franciso restaurants are good, this one is great. \n\nHighly...', ""K and I were looking for a quick spot for lunch and I've been meaning to try this place since it's always so packed! \n\nAmbiance: Typical local diner looking...""]",Russian Hill,37.7988395690918,-122.42240905761719
Eat Americana,American (Traditional),2,4.5,327,"[""I've been going here for years. finally got my friends to come with me. We got here right at the last minute before closing, and they were so nice allowing..."", 'Opened at 11am and then people started to trickle in after we placed our order. Glad we came in a bit earlier cause I could see how they would get busy. Our...', 'Came in during OSL so they were busy. The server was very nice and explained how busy they were. I appreciated the honest feedback. They were attentive and...']",Outer Richmond,37.77587890625,-122.49666595458984
District San Francisco,Other,2,4.0,1196,"['Fun vibes and ambience at this place - we went on a Friday night and it was packed. Would recommend making reservations as we did. We ordered the wine...', 'In short our 2nd visit was a much better experience and enough to turn it around for us and say we will be back when in the area. \n\nORDER\nMargherita...', ""Came to District on a random whim. I would give 3.5 stars if it wasn't for the service. \n\nWalked in around dinner time and during a playoff game and were...""]",South of Market,37.77861404418945,-122.39332580566406
Box Kitchen,Other,2,4.5,834,"[""I've been to tempest many times but this was my first time trying the food. And its become an incentive for me to return to tempest. \n\nThe burger was cooked..."", 'Nice dive bar for the area! \n\nI stopped by here to get lunch around 11:30 am while visiting the area. I ordered the chicken nuggets which tasted great but...', ""literally across the street from where i live, next to an og bar and beautiful new park, it's a must go, love my neighborhood box kitchen  menu oct. 2022""]",South of Market,37.781192779541016,-122.40631103515625
Doppio Zero San Francisco,Pizza,2,4.0,429,"['Came in not expecting much but left amazed. Ordered the oxtail pasta and Margherita pizza with spicy chorizo (+4 dollars). The pie was great but this review...', 'If you like seafood. If you like Italian food. This is one of my favorite restaurants in SF. Located on Hayes and Gough streets, parking being tough around...', 'It was a cold and windy day and I actually walked into this place to actually use the restroom as I was walking back to my car. The waitress was kind enough...']",Civic Center,37.776771545410156,-122.42269897460938
Supreme Crab,Other,2,3.5,547,"['Great food and service !!! Very cool food was off the hook!!! Crab was the bomb drink was great and very clean', ""A delicious hole in the wall, wait to be seated,\nOrder yourself off a QR code! The wait time\nTo receive your food can be up to 30mins but we'll worth it,..."", ""Aside from the garlic noodles. The seafood was extremely over cooked, dry and almost inedible. \n\nI've told myself I wouldn't put one star on any of my...""]",Fishermans Wharf,37.8079833984375,-122.41653442382812
Berber,Mediterranean,2,4.0,484,"[""This was the most interesting, best executed meal that I've had in San Francisco in a few years. Great as a date night location, the ambiance is pleasant,..."", 'I went here recently for no special occasion, just wanted to try it out since I had heard good things about the restaurant and experience! I had the...', 'Last night I had a celebratory dinner with my closest friends, and we couldnt have chosen a better place, as \nBerber delighted all the senses. \nThe elegant...']",Polk Gulch,37.79621124267578,-122.4222183227539
El Rinconcito Nicaraguense,Other,2,4.0,64,"['It was great to see that despite the current pandemic, this spot is still open and continues to serve incredible Nicaraguan food.\n\nThe same friendly waiter...', 'We love eating in the City and eating Nicaraguan food so we wanted to give this place a try and here we go.\n\nLocation: 5 stars, anything in the Mission...', 'They gave me something I did not want, for a to go purchase. Not pleased at all with this. Double check your food before you leave establishment..']",Mission,37.749961853027344,-122.41787719726562
Bebebar,Other,2,4.0,261,"['Such a great acai spot. Perfect place to grab something and head to Dolores for an afternoon. Authentic Brazilian acai bowls, smoothies, and food. Such...', ""Really enjoyed this place, I was looking for a good smoothie place and they didn't fail me. \nThe staff was super friendly. \nWill definitely go back on a hot..."", 'This smoothie bar appeared at the perfect time during our Castro exploration - we had done a lot of walking and wanted a cold tasty drink reprieve.\n\nInside...']",Dolores Heights,37.76121520996094,-122.42866516113281
Dumpling Union,Other,2,4.5,129,"['The new dumpling spot is really good\n\nThese picks were great \n\nSoup dumplings \nPea shoots\nNoodles-Dan Dan \nSpicy szechuan \nPork potstickers\n\nOnly wish the...', ""I REALLY didn't like these dumplings. I was fooled by the plethora of five star ratings, which I've concluded were incentivized by the restaurant as they..."", 'I got take out and ordered the following:\nHot and sour soup\nGarlic green beans \nXiao long boa combo (Thai, spicy, regular)\nVegetable fried rice\n\nEverything...']",Union Street,37.7977294921875,-122.42916107177734
Okane,Sushi Bars,2,4.0,427,"['WHEN: Thursday at 5:45pm \n\nTIP: the restaurant building is right next to the Adobe building on Townsend. It was a walk from 4 n King muni to Townsend. \n\nWe...', 'Okane...interesting choice to name your restaurant...it means ""Money"" in English. They do a good job of getting your money...the quality is up and down with...', ""I'm honestly in shock about how good and fresh this place was! My family is really picky about our sushi,  so I didn't expect us to like it that much. All...""]",Showplace Square,37.770389556884766,-122.4026870727539
