Name,Category,Price,Rating,Review_count,Review,Neighborhood,Latitude,Longitude
apizza,Pizza,1,4.5,242,"[""I'm so glad I finally got to try this place! Pizza under $5 and in an area like Pac Heights--that's hard to beat!\n\nNow the pricing comes with a caveat but..."", 'Pasta on pizza; it\'s a real thing! ""Caccio E Pepe"" pizza for, like, $7? Great stuff! \n\nYou can expect your pizza within a few minutes; it\'s ready very...', 'In SF, it is hard to find food that is both inexpensive and can compete with any fancy pizza spot (several of which are in the same neighborhood).  Somehow,...']",Lower Pacific Heights,37.78845978,-122.4339981
Sushirrito,Japanese,2,4,1597,"['Great place! The vegan ""edamale"" was amazing, people were friendly and helpful and the order took barely a minute. Recommended!', 'This place is great! \nI got my first Sushirrito in San Francisco couple of days ago, and even though I was skeptical about the idea, my sushirrito was...', ""Having been to a Sushirrito before this is a delicious meal. These places come to mind when I visit food trucks and they also offer sushirritos. It's such a...""]",Downtown / Union Square,37.79019165,-122.4036636
Heritage Restaurant & Bar,American (New),2,4,254,"['A cozy, hidden gem of a restaurant with great food and phenomenal service.\n\nAnd dog friendly too!\n\nWill definitely be back :)', ""Been a while, but came for a recent visit with the whole family to celebrate mom's birthday.  We arrived a little early, but were seated quickly. \n\nMost of..."", ""Intended to arrive for Happy Hour (ends at 5pm), however didn't make in time so we decided to partake in dinner, which was okay. We had watermelon salad...""]",Inner Richmond,37.78305054,-122.4668427
Little Star Pizza - Divisadero ,Pizza,2,4.5,3026,"['Solid combo recommendation:\n\nFeta, roasted garlic,basil,sun-dried tomato\n\nTried this with thin crust and it was pretty good', ""Been meaning to try the place and finally had a chance to check things out. Popped in just as they opened with some friends and the place certainly didn't..."", ""As someone who just moved from Chicago, I approve!! Hot take- their deep dish is better than the Chicago staples like Pequods and Lou Malnati's. The...""]",Alamo Square,37.77753067,-122.4379807
Prubechu,Other,2,4.5,529,"['Treat yourself to an island vacation like no other, without even leaving the city. 10/10 dining experience, the friendly staff and unique atmosphere truly...', ""Quite possibly had the worst experience at this restaurant, which is sad because the food was incredible.\n\nIt was my friend's birthday and we booked this..."", ""I can't stop thinking about Prubechu's Koko Wings. It was one of the best-tasting and most memorable chicken wing experiences ever. So gooood!!!\n\nThe crust...""]",Mission,37.76134491,-122.4196472
Saru Sushi Bar - Noe Valley,Sushi Bars,3,4.5,932,"['This is one of my favorite sushi spots to come to, especially for their nigiri and truffle hamachi app!  Everything is always so so fresh and comes out...', 'This was my first ever omakase experience, and it was quite amazing! I had heard great things about this spot from a friend, and was really excited to try...', 'Got here on a Saturday around 6pm and we had about 45 minute wait time.  From reading the reviews here on yelp, we were prepared for this.  We spent the...']",Noe Valley,37.75170517,-122.4288254
Mr Dragon,Chinese,2,4.5,130,"['Sour spicy fish was absolutely fantastic. An unusual dish that I had not come across before in other Chinese places in SF. Would heartily recommend!\n\nThe...', 'The food was delicious. We stumbled upon it looking for a late lunch near the sunset district. Everything was delicious, but really, the shrimp egg foo...', ""Drove to restaurant to eat  there based upon very good yelps. \nApparently, people don't really eat in the restaurant much, as Hostess was   taken aback by...""]",Outer Sunset,37.76068115,-122.5040817
Eight AM,American (New),2,4.5,1587,"['Staff was friendly and the food was delicious . Everyone in our group of 6 enjoyed their meal.', 'first time in San Francisco and we decided to try a breakfast restaurant this morning and we were definitely not disappointed. the fruity waffles with the...', ""We are locals but live about 2 hours away now so decided to play 'tourist' \nChecked online for places to eat near our hotel and this place popped up....""]",Fishermans Wharf,37.80627441,-122.4191971
Shuggies,Pizza,3,4,92,"['Craving a pizza but want something with a little more pizzazz ? A twist? Something I dare say, Funky?\n\nWell add this stop to your list of MUST TASTE in San...', 'Came here for dinner with my neighbor as part of our monthly dinner series. Several of my friends had already came and gave it thumbs up. But when they had...', 'What immediately got me to want to come here was that my boyfriend and I were walking to a thrift store and were immediately grabbed at by the attention of...']",Mission,37.75370407,-122.419548
Leleka,Other,2,4.5,268,"['We were visiting from San Diego and decided to try this place. We ordered lamb dumplings, potato dumplings, and a couple piroshkis (beef and sausage)....', ""Stumbled upon this place and didn't know what to expect but was blown away. \n\nIt was my first Ukrainian food experience and I was a little intimidated by..."", '22.05.06.     First & accidental find\n                     Ukrainian food\n\nTip ... Order ahead or buffer your wait time\n           especially around 11 am...']",Financial District,37.7913208,-122.4036484
Via Veneto,Italian,2,4,295,"[""One of my favorite Italian spots! Absolutely delicious food and wonderful staff who make you feel right at home. I've tried the veal with mushrooms and fish..."", ""I had a lovely dinner here, that started off with the most delicious bread and garlic olive oil that I've had outside of Italy! \n\nI also enjoyed a delicious..."", 'One of my favorite Italian restaurants. The owner of the restaurant and everyone who works here are so friendly, authentic and awesome. Had such an amazing...']",Pacific Heights,37.79047775,-122.433876
Chouquet's,Other,2,3.5,699,"[""We celebrated my daughter's birthday there. My wife had the beef bourgonion which was excellent and I had the quiche Lorraine which was the best I have ever..."", ""Variety of vegetarian options: 3/5\n\nNot a bad spot and I love how they've really expanded their outdoor seating. Their presentation and plating is really..."", 'Review for Oct 2022, Saturday 12:30 lunch, for 2 people:\n- lots of outdoor seating \n- hard to find parking in the neighborhood \n- amazing mussels, fresh,...']",Pacific Heights,37.79179382,-122.4345398
Bursa,Other,2,4,895,"['Menu has something for all tastes and dietary restrictions. A little noisy for hearing impaired.', ""We live in Pacifica and spend a lot time of time in the city. When we're not sure where to go for dinner West Portal is a good compromise near home. \n\nNot a..."", ""To start with a confession, the first time I went to Bursa, it didn't register. We went for dinner and I can hardly remember what I ate. It may just have...""]",West Portal,37.74036026,-122.4667435
Cafe du Soleil,Coffee & Tea,2,4,717,"['Really nice spot to get some work done! They have a lot of seating and sunlight. The breakfast is good and my partner loves their coffee. Highly recommend...', 'I just moved in with my bf and always eyes the cafe. I finally was able to go today for a quick breakfast and honestly do not regret it! The icee chai tea...', ""My favorite cafe in the neighborhood! Try the French onion soup, it is *chef's kiss*!""]",Lower Haight,37.77133942,-122.4304504
Nick's Crispy Tacos,Mexican,2,4,3577,"['Taco so yummy \nBartender so sexy \nMust spend ur money \nMmmmmmmmmmm\nMmmmmmmmm\nMmmmmmm.', 'I really like the tacos and the nachos. They had good texture and flavor. But I despise alcohol and I have had better tacos in other places.', ""Hidden club inside Nick's Crispy Tacos! I've been wanting to try this place for awhile. They are super busy on taco Tuesdays!\n\nExperience: On Tuesdays, it's...""]",Polk Gulch,37.7960701,-122.4219589
Jin Mi Korean Cuisine,Korean,2,4,492,"[""My favorite Korean dish is Galbi and I've enjoyed Jin Mi's every week for 3 weeks in a row :)\n\nThe dish comes with a small side of banchan that comes with..."", ""I haven't been back since the great COVID shut down.  Today, I ordered take out.  I had the sweet honey popcorn chicken with fries.  It was not drenched in..."", 'Solid Korean food in SF at a good price point! The restaurant itself looks pretty unassuming, but they definitely serve up some delicious homey Korean...']",Tenderloin,37.78162003,-122.4168167
Mr Szechuan,Chinese,2,4.5,449,"['One of my favorite Chinese restaurants in SF. They are called Mr Sichuan but offer a wide variety of Chinese dishes, from North to South China. \n\nTheir...', 'Ordered their dry spicy pot for delivery. For their dry pot, you can choose 2 meats and 4 veggies/other for around $25. We got the beef, sliced fish, fried...', ""Came here for the dry spicy pot as there aren't that many options for that in SF. \n\nPersonally thought the topping selection was lacking. The meat options...""]",Golden Gate Heights,37.74330902,-122.475441
Happy Lamb Hot Pot,Other,3,4,696,"['Fixed my cravings for authentic hot pot immediately! So comforting and delicious\n\nThis place is a bit easy to miss, you have to go upstairs to the...', ""It's Thursday evening and after 8 pm in SF, and WHERE can anyone go to eat where it'll stay open till at least 9 pm?!?\n\nLucky for us Happy Lamb Hotpot  was..."", 'Vegan broth options are mushroom and tomato. Both are delicious! The mushroom broth comes pre-piled with a variety of shroomy goodness topped with goji...']",Lower Nob Hill,37.78736877,-122.4101028
Grumpy Cafe,Japanese,1,4,37,"[""Unassuming place, but the AM Sandwich is phenomenal! Simple breakfast sandwich, but done oh-so-well. Best I've had in years.\n\nGreat place to grab breakfast..."", 'This place rocks, theres not much food in this area so I stopped by while my car was in a nearby shop. Tons of seating, good food, nice owners. Delicious...', 'Stopped in to this Korean owned/operated cafe for a quick breakfast run for some coworkers this morning. Located in a heavy industrial area, I can see this...']",Apparel City,37.73978043,-122.4034424
Good Mong Kok Bakery,Bakeries,1,4,3187,"['I read a lot of mixed reviews on here and the bad ones mostly discussed poor quality and old restaurant. This is an AFFORDABLE and DECENTLY GOOD place for...', 'Generous portion for an amazing price! We went on a Saturday around noon, and the line was pretty. But it moved relatively fast. This place has no tables or...', ""With so many choices in Chinatown, you can get lost in making a decision on where to go to get some good eats. Thankfully I'm a slave to yelp and followed...""]",Chinatown,37.79545975,-122.4083557
Presidio Social Club,American (New),2,3.5,1251,"['Sat at the bar for dinner. Nice atmosphere, but high prices.  Burger was tasty and heirloom salad was spot on. Two burgers, one shared appetizer, one beer ,...', ""Meh\n\nBrunch on Saturday with friends. it's an ok place if you have no where else to eat or the location is convenient but the food is just ok and the..."", 'Came in for brunch -- While the quality of food was good, the portions were quite small, and even though we ordered one entrée per person, I felt like I...']",Presidio National Park,37.79710007,-122.4479446
Cuisine of Nepal,Other,2,4.5,686,"['Came here on a Thursday evening. We were on the earlier side - probably around 545 pm and were the only ones in the restaurant. Staff was friendly.\n\nWe were...', 'My delicious curry was tempered by my wife dry chicken.\n\n The dumplings were passable, but the appealing menu really made me want to come back and explore...', 'Nice spot for some unique cuisine. The flavors are legitimate and they have a good kick of spice! They have high chairs, but we were the only group with...']",Bernal Heights,37.74097061,-122.4231796
Katsuya,Japanese,2,4.5,177,"['This place is SO good!!!! I got their cheese Katsu  Sando which came with a bunch of yummy side dishes too. The cheese Katsu sando was made with fluffy...', 'For the price, it is decent, however, this Japanese Hawaiian interaction of a katsu bento does fall short on certain things. \n\nFirst, do not order the...', ""Came here on a Tuesday with my mom. I didn't realize it was in a little basement food court! \n\nWe got there at 12:05 and waited about 15 minutes to order...""]",Financial District,37.79098129,-122.4038391
707 Sutter,Korean,2,4,836,"['Came here with a friend recently and loved the food and ambiance! We ordered the Kimchi stew with pork and the BBQ spicy chicken with cheese; both were...', 'Was absolutely craving japchae and needed it in my system, and 707 Sutter came up as an option on my Yelp search. Was also looking for a place that could...', 'Solid spot for evening dinners and some drinks. Great service always being checked on. No Somaek Tower, not that I know of at least. But they do have great...']",Lower Nob Hill,37.78866196,-122.4121475
Bistro Central Parc,Italian,3,4.5,1008,"['Got bored with my own cooking and felt like having a good pasta on a Friday night. Glad I found this cozy neighborhood bistro! Every pasta on the menu...', ""Really cute, really incredibly date spot. We came here for a friend's birthday, so a larger party, and they were very accommodating. Service was incredibly..."", ""This place popped up with pretty good reviews and seemed like a pretty safe area so decided to suggest a place to have my friend's bachelorette dinner....""]",Panhandle,37.77502441,-122.4442673
Buttermilk Southern Kitchen,Other,2,4,603,"['Come here for delicious chicken & waffles and cornbread! I dined here last week with friends around 6:30pm on a weekday, and the restaurant was surprisingly...', 'A sleeper hit! Had walked by here many times without realizing it was open now!\n\nReally fairly priced breakfast basics - I had a veggie omelet and shared...', '1) Chicken Plate w biscuits + gravy and cornbread- The cornbread was moist and was filled w wonders! Chicken, biscuits, sausage gravy and a hint of Tabasco...']",Mission,37.75458145,-122.4091415
Pampanguena Cuisine,Other,2,4.5,389,"[""So so good. You feel like you're in their home having a home cooked meal. Chef came out and checked how I liked the food and was just really sweet.\n\nI got..."", 'My boyfriend and I had I an early dinner here after exploring SF and doing touristy stuff. We had the restaurant all to ourselves. We ordered Filipino beef...', ""When I moved to America, i've never had a good filipino food here until this day! Me and my friends visited SF and was craving for filipino food. We saw...""]",Excelsior,37.72707367,-122.4328537
Garibaldis,American (New),3,4,581,"['From the moment we walked through the door to the time we left, the service was excellent! We showed up without reservations on Saturday and Dina the...', 'Flavors were amazing. \n\nThe menu was well balanced and very approachable. The service was too notch and the atmosphere was lovely and elegant. \n\nThe halibut...', 'Overall we had a good experience but would not come back. \n\nWe had the scallop crudo (very good), G Salad (good but needed a bit ore acidity), Chicken...']",Presidio Heights,37.78837967,-122.4472885
Monsieur Benjamin,Other,3,4,1046,"[""Quite the perfect place for yummy food.  My goodness I'm still drooling over the bread and lobster. The staff was very attentive. This place fills up fast...."", 'Very classy place with wonderfully prepared food. I had the flounder with spinach after sharing escargot and it was delicate and flavorful. Hubby had short...', ""I've heard phenomenal things about Monsieur Benjamin, so I was excited that my friend was able to snag a seat here! \n\nWhile I wish we had the stomach to try...""]",Hayes Valley,37.77752686,-122.4231567
Kibatsu,Sushi Bars,3,4.5,283,"['My absolute favorite sushi restaurant! Everyone I bring here loves it. Plus the staff is the best', 'Omakase at Kibatsu was one of the most outstanding sushi experiences I have had at its price point. The atmosphere and vibes accentuate the sushi with...', ""I've been here three times now and can confidently say the quality varies. My only complaint is that the rice has too much vinegar taste lately. Truly hit...""]",Lower Haight,37.77243042,-122.4289932
Chez Nguyen,Vietnamese,2,4,18,"[""Delicious food. Fast and friendly service. Atmosphere is clean and modern. Pricy, but portions are generous. I'd go back :)\n\nThey've only been open for a..."", 'New fast casual Vietnamese joint taking over a restaurant space that used to serve mediocre sushi.  Limited menu and the spring rolls always seem to be out!...', ""Pretty good pho. Soup flavor was good and noodles were very soft. Tough time to start a restaurant, especially downtown. Given they're new, here are a few...""]",Financial District,37.79138184,-122.4000626
InoVino,Italian,2,4.5,194,"['I am very happy InoVino is within walking distance from my house. I have been there several times now over the last few years (both for wine and for a full...', ""A gem find in Cole valley! If you can make it to happy hour, everyday from 3-5pm, it's so worth it! The happy hour menu has discounted appetizers, glasses..."", 'Incredibly disappointed with their treatment of customers and the lack of accountability for their disaster of a ""Monthly wine/pantry Club"". First let me...']",Cole Valley,37.76586533,-122.4502716
Waraku,Ramen,2,4,987,"[""My friends and I wanted ramen after shopping in Japantown and wanted to go somewhere I haven't gone before. We found Waruku and immediately wanted to try..."", 'Overall really liked Waraku! \n\nAppetizer wise we got the chicken karaage, it was really good, i wish there were more pieces ! The sukiyaki don was just...', ""DX Black Tonkatsu ramen was very rich similar to many good ramens I've had, and this had a little extra garlic kick to it. \n\nOur karaage over rice was...""]",Japantown,37.78590393,-122.428772
El Castillito,Mexican,2,4,895,"[""Came in today on my lunch and got an al pastor burrito. It was absolutely delicious and filling that I couldn't even finish the burrito. \n\nThe store has a..."", 'I loved the carnitas burrito I got here, but when I came back to get the carnitas nachos I felt a different restaurant had made my food! First of all, the...', 'Excellent!!! Had a craving for some Mexican food and they took care of me! Fastest service ever and the food was phenomenal']",Duboce Triangle,37.7687645,-122.4292755
Saigon BBQ Noodle House,Vietnamese,2,4.5,175,"[""This place is awesome. We've been looking for better Vietnamese restaurants in SF and we finally found it. \n\nOwned and operated by a family. They are super..."", ""Maybe it's me but I really like the garlic noodles here and the main reasons why I keep coming back.  Their pho is sufficient if I'm in the area and craving..."", ""If you want cheap, simple Vietnamese food, I'd recommend this place, despite the dearth of options on the busy foodie stretch of Irving st.\n\nAs a local...""]",Outer Sunset,37.76360703,-122.4789047
Bao,Chinese,2,4,203,"['Definitely a local gem. I was touring Dolores Park yesterday & met a local which skillfully pointed me to this place. \n\nReview: this place is built with...', ""Good for people who just moved to the Bay Area from outside states. It's like beginners version for people who never had dim sum before. \n\nService was..."", 'Wow! What a great experience! I flew in from Colorado and my friend and I went straight to Bao. Such a great meal at a great price! \n\nFirst, the food was...']",Mission Dolores,37.76389694,-122.4218674
Alamo Square Cafe,Other,2,4,179,"['Lovely local cafe with great drinks and sandwiches. I ordered a dirty chai tea latte with a pesto chicken sandwich and my girlfriend had the matcha latte...', 'Alamo Square Cafe is a cute cafe nestled right next to Alamo Square Park and the Painted Ladies. The cafe itself is cozy - there are maybe 4-5 small tables...', ""On this block of Fillmore is a record vinyl store, this cafe, and Alamo Square Seafood Grill. I hadn't walked by this cafe. I saw it on Yelp somehow and I...""]",Alamo Square,37.7760582,-122.4313736
Toyose,Korean,2,3.5,1665,"[""Toyose is nothing but nostalgic to me since I remember the first time I came here, it was during my college days :') I remember the food being really good,..."", ""I've been to Toyose a handful of times over the years and I always go back every once in a while.  It's a great casual local spot for late night cravings,..."", ""Since the last time that one or the waitress here really made me feel unwelcome, I haven't been here for a long time. Yesterday, we were taking a walk...""]",Outer Sunset,37.75320053,-122.5047073
Eddie's Cafe,Breakfast & Brunch,2,4,715,"[""Affordable, old school place for diner style food that's a refreshing change from the usual SF suspects! They have a wide selection of typical breakfast..."", ""I took a foot scooter from downtown SF\nFor the biscuits \nThey where super small .. not worth $1.00 each should he. Been 4 for a dollar .. that's how small..."", ""Born and raise here in the Western Addition (Fillmore). Eddie's was a treat to have as a kid & when I got older it was the go-to hangover spot  on the...""]",Alamo Square,37.77706909,-122.4379196
Kitchen Aloha,Other,2,4.5,42,"[""First time eating here and have to say I'm very happy we did!\n\nOrdered takeout and everything we received was delicious and fresh.\n\nAll of the items were..."", ""I actually came here again recently and was pleasantly surprised. They're doing 10 dollar spicy poke bowls! They're pretty good and have a good variety of..."", ""Don't go here if you don't have at least an hour to wait. Or order ahead. Had to take our food to go after waiting about 40 minutes and wasn't able to eat...""]",Tenderloin,37.78248596,-122.4205093
La Bande,Other,2,4.5,57,"['What a treat!\nMy younger sister and I shamelessly participated in the Bridgerton Experience (no regratz) and upon conclusion of the event decided we must...', 'It was just okay. It has potential to be better but the service was a bit tentative.  Food had some hit and Misses.  \n\nThe free sardine appetizer was 5...', 'Josh, server, bar attendee, staff - great service the moment he greeted us. The beauty of walking through different neighborhoods of the City, you stumble...']",Tenderloin,37.78086853,-122.4123917
Original Joe's Westlake,American (Traditional),2,4,1565,"['I attended a dinner party with a large group of coworkers on a busy Friday night. I was extremely happy and grateful that the staff was so accommodating of...', 'Came here for a birthday dinner with 10 adults plus kids on a work/school night.  It was busy as usual.  We were seated on time, and the waitress was really...', ""Are you kidding me; how long has gem been hiding in Westlake?\n\nOur dining experience was incredible. \n\nAs a lifelong Marin Joe's patron, I enthusiastically...""]",,37.70170975,-122.4858398
Amarena,Italian,2,4,646,"[""We weren't planning to go out that night but thought we take a drive to SF to see what's what. We made reservations for Amarena for the same day but was a..."", 'We wanted to escape the Telegraph Hill scene so came over to Amarena in Russian Hill. Jumped on the 45 Muni and it was just a block away to Green and...', 'Charming place with excellent service. Say ""yes"" to the $3 bread with homemade dipping sauce. The mushroom pasta was perfection. Wine list is a bit pricy. I...']",Russian Hill,37.7976799,-122.4203644
Ramenwell,Ramen,2,4,313,"['First time. Friendly and accommodating staff.\nBar and table seating.\nFood was absolutely wonderful and full of flavor. Volume of the ramen bowl was...', ""Ramen was good but service wasn't. \n\nAmbiance: cute interior. Well decorated. Clean. \n\nStaff: 2/5 - it took 45 minutes for our food to come out - and when..."", 'One of my favorite foods to go to restaurants for is Ramen!! Ramenwell honestly hit the spot for me. okay so the area around it may not be the cleanest or...']",Mission,37.76197052,-122.4188538
New Burma,Other,2,4.5,86,"['Great food , great service. \nThis place is walking distance to Chase center. We decided to eat here before our concert at Chase center. \nWe had  several...', 'Decided to try this place with a friend one day since it popped out on Yelp as nearby and decently priced. Pretty easy to find and there were tables...', 'A pretty solid Burmese restaurant! I ate dinner here with a coworker on a Thursday night. We ordered tea leaf salad and the chicken curry. I really liked...']",Showplace Square,37.77038956,-122.4026871
Okkon Japanese Street Food,Japanese,2,4.5,18,"['Read an article about Okkon and had to go to their weekly Temescal Brewing pop-up for that Japan nostalgia. When we got there, it was just like the pictures...', ""An interesting, cabbage-heavy take on okonomiyaki that doesn't leave you with a greasy feeling afterwards. The base portion, at $10, is rather modest, and..."", 'My friend and I were craving okonomiyaki one day and came across this place on Yelp, so we decided to go after work.\n\nWe went to the pop up at Rintaro, but...']",Mission,37.76881027,-122.4151077
Orphan Andy's,Other,2,3.5,1023,"['Chicken Fried Steak is out of this world. Service is is perfect . The staff is very accommodating for your needs at the diner good service friendly staff...', ""I've wanted to try Orphan Andy's for years. It's a classic greasy spoon diner in the Castro, in fact it is a staple, offering breakfast or dinner, all day,..."", 'Two stars because my family and I have always loved coming here until today; in fact the service has always been impeccable until today. \n\nThe female...']",Castro,37.76237869,-122.4348602
The Pink Elephant,Breakfast & Brunch,3,4,1657,"['The most amazing bar in San Francisco! The service is amazing and so hospitable; they go out of their way to please you! \n\nWe were here for Dreamforce and...', 'Came here for Dreamforce conference and the place rocks! The servers are amazing and so nice. \n\nThe food was awesome. Truffle fries, tacos, sliders and...', 'Food was great, vibe was great, location was a bit difficult to find but that kind of works well and keeps the area a bit low key.\n\nPortions were insane, we...']",South of Market,37.78681946,-122.4004898
Hillstone,American (New),3,4,2401,"['The Stephanie Herman Show was here last night to review and enjoy. I went to Hillstone restaurant last Saturday and was not happy with the attitude of my...', ""Hillstone's has a feel of a warm, Art Deco & classic San Francisco restaurant. We had wonderful service. We started off with two nice glasses of wine & the..."", ""Well, the last time I came here, the Warriors still hadn't won an NBA championship in forty years.  Yes, amazing how much has changed since that...""]",Northern Waterfront,37.80571365,-122.4052811
Kuma Sushi + Sake,Sushi Bars,3,4.5,456,"['We were greeted by Hiro and our chef was Man (I hope I spelled their names correctly) and it was my first time trying Omakase. From what my brother...', ""Had dinner with a friend on Friday. We walked in around 6pm, and didn't have to wait! Everything we ordered was fresh and delicious! We ordered Hamachi,..."", 'I got the chef choice as takeaway. It was great! \nThe spicy tuna roll was also a hit. Out of all the fish. I thought the salmon was best. \nLooking to dine...']",Lower Nob Hill,37.7867012,-122.4197693
Arsicault,Bakeries,1,4.5,221,"['The best out of the 3 bakeries I tried during my trip here (other two were Le Marais and Jane the Baker). Loved the kouign amann and quiche! I thought the...', 'This is located in a sketchy part of town with a homeless encampment right outside so it needs its own security guard at the door.  I did not feel safe even...', 'Finally got around to trying this new location! We came around 2pm (an hour before it closed) and they had limited selection, so we got the vanilla flan and...']",Civic Center,37.78090286,-122.4134293
Wicked 6 Bar & Bites,Other,2,5,12,"['Drink & food menu was ABOVE average. It was great. So many options. \nFairly priced & good sized portions. \nThe tacos & Mac n Cheese bites are amazing.', 'Love this place 4 dollar margs are the best, also met the co owner of this place he was pleasant and even took our orders.\n\nI would recommend this place if...', 'Our bartender Irem was amazing. So very welcoming to my husband and I.  We stopped by here to grab a bite to eat while exploring this district. She was very...']",Castro,37.76103973,-122.4346924
Kingbob,Korean,1,4.5,57,"['So cool to have a place where you can order kimbap and have it made right there! The place is brightly lit and very clean. We ordered 3 kimbap: shrimp,...', 'I have loved gimbap since middle school when I discovered it at the Korean grocery store near my school. And for the most part, my first taste bias makes it...', 'The nicest staff and really great food! The Korean fried chicken was so crispy on the outside and flavorful and juicy on the inside it was so good. The...']",Chinatown,37.79441833,-122.403862
Chapeau,Other,3,4.5,2845,"['Loved this restaurant! Excellent service! \n\nYou definitely need to try it! Every course was so worth it, our favorites the onion soup, the filet mignon and...', ""One of the best places in SF!\n3 course meal\nMenu changes so it's tough to make\nrecommendations but it's a great spot!"", 'Such a gem!\nWe went for our anniversary and had a wonderful evening. The Chef was around greeting people. I love that. They bring a plate with a candle and...']",Inner Richmond,37.78327179,-122.4606628
Kogi Gogi BBQ,Other,3,4,748,"[""First time going to this place for my mom's birthday, and it was a great experience for all of us!!!\nThanks"", 'Ambiance: Casual and good upbeat music. Can bring a medium size group of people. Decor is what you would expect from a Kbbq spot. Overall really good and...', ""For the price, I personally don't think this spot is worth it. Yes, their portions are decent sized, but the quality of their meats seem to be mid at most....""]",Inner Sunset,37.7631073,-122.4660721
Marnee Thai,Thai,2,4,1932,"['Family style Thai restaurant tucked in between the many eateries along Irving st, but a very solid Thai place in the outer sunset area! \n\nPad kee Mao with...', ""Generous portions but didn't have as much intensity as I expected. I and my friends stopped by this cute restaurant on a Saturday for a late lunch, and had..."", 'Went to marnee Thai last weekend to with the family and overall enjoyed myself with service, but the food was a mix of hits and misses. This place was...']",Outer Sunset,37.76311111,-122.4817963
Matching Half Cafe,Coffee & Tea,1,4,421,"['I really appreciate living near this cute cafe so I can grab my Monday morning caffeine and pastry; really keeps the serotonin levels up. They have free...', 'A cute little neighborhood coffee shop -- stopped by with a pal on a Sunday morning when I was in town for OSL and loved the vibes. They have plenty of...', 'I came here on a weekday to work with some friends. The space is a bit small but if you get here early you can get seats. There are a few outlets and free...']",Western Addition,37.77729416,-122.4414597
La Ciccia,Seafood,3,4.5,1192,"['Continues to be one of the best places in SF. \n\nWe had the prawns to stars off with. Delicious. The sauce was so good we sopped it up with the bread and...', 'Yum!\n\nTheir pastas ARE more delicious at the restaurant!\n\nHad the spicy spaghetti (yummy it has that fishy stank I love), truffle gnocchi (too creamy for me...', ""Great local spot. \nLoved: \nPasta with cured fish roe- rich and al dente\nBurrata with Arugula - super aromatic\n\nOkay: Fusilli with sea urchin. I couldn't...""]",Fairmount,37.74200439,-122.4266281
Nari,Thai,3,4,274,"['All dishes are definitely on the spicier ends. However, the people at Nari were extremely friendly and would always make sure that your water glass and...', ""I loved Kin Khao, I am tepid on Nari.\n\nBeautiful presentation, lots of dishes, single note. Everything had a similar flavor profile. Also, what's with..."", 'Very yummy! \n\nWe got the summer melon salad, squid and pork jowl, seafood curry, rice with curry sauce, and flank steak. \n\nAll were so good and a few were...']",Japantown,37.78543091,-122.4282761
Yamo,Other,1,4,2061,"[""Cheap hole in the way Burmese food!\nLimited seating and cash only so be prepared.\n\nFor ~$7 you can't beat that price. The quality of the food is still..."", ""A little hole-in-wall in the Mission that's so affordable and filling at the same time. I didn't know about Yamo in the beginning until my friend mentioned..."", ""Cannot recommend this place enough.\n\nIf you want authentic Asian food, here it is.\n\nHeads-up, it's CASH ONLY! But the prices are fucking reasonable! The...""]",Mission,37.76194763,-122.4196777
Rintaro,Other,3,4,778,"[""One of a kind. Everything that is Izakaya Rintaro collectively strengthens Chef Sylvan's vision of a genuine Izakaya fitted with the best available in..."", ""A beautiful space, impeccable food, and great service.\n\nThe space is cozy and transports you back to an izakaya in Japan. Fun fact - the owner's father is a..."", 'This restaurant is only 2 blocks from my house, so I pass it everyday going too and from work. My partner is not that adventurous an eater, so I went with a...']",Mission,37.76881027,-122.4151077
Cafe Réveille,Breakfast & Brunch,2,4,108,"[""Great food! Came here on a Saturday afternoon and wait wasn't too long. Seating was pretty easy to find as well. \n\nTahini Squash Bowl: yummy and filling!..."", ""I've walked by this spot many times and have been wanting to check it out. I had heard so many great things about their breakfast burrito and finally made..."", 'Some items I tried:\n- Latte (hot and iced)\n- Chocolate Frangí Twist\n- Golden Potatoes \n- French Fries\n\nThis is a great spot to get breakfast, brunch, and /...']",Polk Gulch,37.7948494,-122.4213638
Sociale,Italian,3,4,700,"['Great for large groups, great for birthday and special occasions.\n\nWhen the servers heard it was my birthday, they treated me to a complimentary appetizer...', ""Been wanting to come to this place for ages! TikTok brought me here and didn't disappoint. \n\nThe service was attentive and the wine incredible. We came for..."", ""I've come back here twice in the last month, for lunch and dinner. Both times the food was excellent, the service was spot on and the atmosphere felt like a...""]",Presidio Heights,37.78713989,-122.4529419
Tang Bar,Other,2,4,253,"['I always get stomach ache after eating here but damn its good! I keep coming back. Love the selection of food.', 'Located on the 2nd floor of the Stonestown shopping mall. It is BYO malatang and cost is measured by weight. ~$15/lb\n\nFood: lots of selection for meats,...', ""Ahhh, the perfect moment to try Tang Bar's food options tonight!  This time, my whole family deserves to have a piece of new experience.  Nothing beats...""]",Stonestown,37.72808456,-122.4770813
Piccolo Forno,Pizza,2,4.5,817,"['YUM! \nWill definitely be coming back here! \nThe dishes were hot and FRESH and there was so much to choose from! \nThe truffle ravioli were my favorite....', 'Came to Piccolo Forno on a Saturday night and it was packed! The staff were so friendly and assured us that the wait would be short and let us order a...', 'very simple yet delicious traditional Italian food.\n\nWhen we arrived, there were already tables opened. We were able to get seated inside right away. The...']",Russian Hill,37.80136871,-122.4119797
